Test Name,Category,Real Vulnerability,Severity,Impacts,Security Standards
BenchmarkTest02109.java,javasecurity:S2083,true,BLOCKER,"[{'softwareQuality': 'SECURITY', 'severity': 'BLOCKER'}]","cwe:20, cwe:22, owaspAsvs-4.0:12.3.1, owaspAsvs-4.0:5.1.3, owaspAsvs-4.0:5.1.4, owaspTop10-2021:a1, owaspTop10-2021:a3, owaspTop10:a1, owaspTop10:a5, pciDss-3.2:6.5.8, pciDss-4.0:6.2.4, stig-ASD_V5R3:V-222609"
BenchmarkTest02112.java,javasecurity:S2083,true,BLOCKER,"[{'softwareQuality': 'SECURITY', 'severity': 'BLOCKER'}]","cwe:20, cwe:22, owaspAsvs-4.0:12.3.1, owaspAsvs-4.0:5.1.3, owaspAsvs-4.0:5.1.4, owaspTop10-2021:a1, owaspTop10-2021:a3, owaspTop10:a1, owaspTop10:a5, pciDss-3.2:6.5.8, pciDss-4.0:6.2.4, stig-ASD_V5R3:V-222609"
BenchmarkTest02113.java,javasecurity:S2083,true,BLOCKER,"[{'softwareQuality': 'SECURITY', 'severity': 'BLOCKER'}]","cwe:20, cwe:22, owaspAsvs-4.0:12.3.1, owaspAsvs-4.0:5.1.3, owaspAsvs-4.0:5.1.4, owaspTop10-2021:a1, owaspTop10-2021:a3, owaspTop10:a1, owaspTop10:a5, pciDss-3.2:6.5.8, pciDss-4.0:6.2.4, stig-ASD_V5R3:V-222609"
BenchmarkTest02116.java,javasecurity:S2078,true,BLOCKER,"[{'softwareQuality': 'SECURITY', 'severity': 'BLOCKER'}]","cwe:20, cwe:90, owaspAsvs-4.0:5.1.3, owaspAsvs-4.0:5.1.4, owaspAsvs-4.0:5.3.7, owaspTop10-2021:a3, owaspTop10:a1, pciDss-3.2:6.5.1, pciDss-4.0:6.2.4, stig-ASD_V5R3:V-222609"
BenchmarkTest02123.java,javasecurity:S5131,true,BLOCKER,"[{'softwareQuality': 'SECURITY', 'severity': 'BLOCKER'}]","cwe:79, owaspAsvs-4.0:5.3.3, owaspTop10-2021:a3, owaspTop10:a7, pciDss-3.2:6.5.7, pciDss-4.0:6.2.4, stig-ASD_V5R3:V-222602, stig-ASD_V5R3:V-222609"
BenchmarkTest02124.java,javasecurity:S5131,true,BLOCKER,"[{'softwareQuality': 'SECURITY', 'severity': 'BLOCKER'}]","cwe:79, owaspAsvs-4.0:5.3.3, owaspTop10-2021:a3, owaspTop10:a7, pciDss-3.2:6.5.7, pciDss-4.0:6.2.4, stig-ASD_V5R3:V-222602, stig-ASD_V5R3:V-222609"
BenchmarkTest02127.java,javasecurity:S5131,true,BLOCKER,"[{'softwareQuality': 'SECURITY', 'severity': 'BLOCKER'}]","cwe:79, owaspAsvs-4.0:5.3.3, owaspTop10-2021:a3, owaspTop10:a7, pciDss-3.2:6.5.7, pciDss-4.0:6.2.4, stig-ASD_V5R3:V-222602, stig-ASD_V5R3:V-222609"
BenchmarkTest02128.java,javasecurity:S5131,true,BLOCKER,"[{'softwareQuality': 'SECURITY', 'severity': 'BLOCKER'}]","cwe:79, owaspAsvs-4.0:5.3.3, owaspTop10-2021:a3, owaspTop10:a7, pciDss-3.2:6.5.7, pciDss-4.0:6.2.4, stig-ASD_V5R3:V-222602, stig-ASD_V5R3:V-222609"
BenchmarkTest02129.java,javasecurity:S5131,true,BLOCKER,"[{'softwareQuality': 'SECURITY', 'severity': 'BLOCKER'}]","cwe:79, owaspAsvs-4.0:5.3.3, owaspTop10-2021:a3, owaspTop10:a7, pciDss-3.2:6.5.7, pciDss-4.0:6.2.4, stig-ASD_V5R3:V-222602, stig-ASD_V5R3:V-222609"
BenchmarkTest02130.java,javasecurity:S5131,true,BLOCKER,"[{'softwareQuality': 'SECURITY', 'severity': 'BLOCKER'}]","cwe:79, owaspAsvs-4.0:5.3.3, owaspTop10-2021:a3, owaspTop10:a7, pciDss-3.2:6.5.7, pciDss-4.0:6.2.4, stig-ASD_V5R3:V-222602, stig-ASD_V5R3:V-222609"
BenchmarkTest02131.java,javasecurity:S5131,true,BLOCKER,"[{'softwareQuality': 'SECURITY', 'severity': 'BLOCKER'}]","cwe:79, owaspAsvs-4.0:5.3.3, owaspTop10-2021:a3, owaspTop10:a7, pciDss-3.2:6.5.7, pciDss-4.0:6.2.4, stig-ASD_V5R3:V-222602, stig-ASD_V5R3:V-222609"
BenchmarkTest02133.java,javasecurity:S5131,true,BLOCKER,"[{'softwareQuality': 'SECURITY', 'severity': 'BLOCKER'}]","cwe:79, owaspAsvs-4.0:5.3.3, owaspTop10-2021:a3, owaspTop10:a7, pciDss-3.2:6.5.7, pciDss-4.0:6.2.4, stig-ASD_V5R3:V-222602, stig-ASD_V5R3:V-222609"
BenchmarkTest02134.java,javasecurity:S5131,true,BLOCKER,"[{'softwareQuality': 'SECURITY', 'severity': 'BLOCKER'}]","cwe:79, owaspAsvs-4.0:5.3.3, owaspTop10-2021:a3, owaspTop10:a7, pciDss-3.2:6.5.7, pciDss-4.0:6.2.4, stig-ASD_V5R3:V-222602, stig-ASD_V5R3:V-222609"
BenchmarkTest02136.java,javasecurity:S5131,true,BLOCKER,"[{'softwareQuality': 'SECURITY', 'severity': 'BLOCKER'}]","cwe:79, owaspAsvs-4.0:5.3.3, owaspTop10-2021:a3, owaspTop10:a7, pciDss-3.2:6.5.7, pciDss-4.0:6.2.4, stig-ASD_V5R3:V-222602, stig-ASD_V5R3:V-222609"
BenchmarkTest02146.java,javasecurity:S2076,true,BLOCKER,"[{'softwareQuality': 'SECURITY', 'severity': 'BLOCKER'}]","cwe:20, cwe:78, owaspAsvs-4.0:12.3.5, owaspAsvs-4.0:5.1.3, owaspAsvs-4.0:5.1.4, owaspAsvs-4.0:5.3.8, owaspTop10-2021:a3, owaspTop10:a1, pciDss-3.2:6.5.1, pciDss-4.0:6.2.4, stig-ASD_V5R3:V-222604, stig-ASD_V5R3:V-222609"
BenchmarkTest02147.java,javasecurity:S2076,true,BLOCKER,"[{'softwareQuality': 'SECURITY', 'severity': 'BLOCKER'}]","cwe:20, cwe:78, owaspAsvs-4.0:12.3.5, owaspAsvs-4.0:5.1.3, owaspAsvs-4.0:5.1.4, owaspAsvs-4.0:5.3.8, owaspTop10-2021:a3, owaspTop10:a1, pciDss-3.2:6.5.1, pciDss-4.0:6.2.4, stig-ASD_V5R3:V-222604, stig-ASD_V5R3:V-222609"
BenchmarkTest02154.java,javasecurity:S2076,true,BLOCKER,"[{'softwareQuality': 'SECURITY', 'severity': 'BLOCKER'}]","cwe:20, cwe:78, owaspAsvs-4.0:12.3.5, owaspAsvs-4.0:5.1.3, owaspAsvs-4.0:5.1.4, owaspAsvs-4.0:5.3.8, owaspTop10-2021:a3, owaspTop10:a1, pciDss-3.2:6.5.1, pciDss-4.0:6.2.4, stig-ASD_V5R3:V-222604, stig-ASD_V5R3:V-222609"
BenchmarkTest02155.java,javasecurity:S6547,true,MAJOR,"[{'softwareQuality': 'SECURITY', 'severity': 'MEDIUM'}]","cwe:20, cwe:454, owaspAsvs-4.0:5.1.3, owaspAsvs-4.0:5.1.4, owaspTop10-2021:a3, owaspTop10:a1, stig-ASD_V5R3:V-222609"
BenchmarkTest02156.java,javasecurity:S6547,true,MAJOR,"[{'softwareQuality': 'SECURITY', 'severity': 'MEDIUM'}]","cwe:20, cwe:454, owaspAsvs-4.0:5.1.3, owaspAsvs-4.0:5.1.4, owaspTop10-2021:a3, owaspTop10:a1, stig-ASD_V5R3:V-222609"
BenchmarkTest02169.java,javasecurity:S3649,true,BLOCKER,"[{'softwareQuality': 'SECURITY', 'severity': 'BLOCKER'}]","cwe:20, cwe:89, owaspAsvs-4.0:5.1.3, owaspAsvs-4.0:5.1.4, owaspAsvs-4.0:5.3.4, owaspAsvs-4.0:5.3.5, owaspTop10-2021:a3, owaspTop10:a1, pciDss-3.2:6.5.1, pciDss-4.0:6.2.4, stig-ASD_V5R3:V-222607, stig-ASD_V5R3:V-222609"
BenchmarkTest02170.java,javasecurity:S3649,true,BLOCKER,"[{'softwareQuality': 'SECURITY', 'severity': 'BLOCKER'}]","cwe:20, cwe:89, owaspAsvs-4.0:5.1.3, owaspAsvs-4.0:5.1.4, owaspAsvs-4.0:5.3.4, owaspAsvs-4.0:5.3.5, owaspTop10-2021:a3, owaspTop10:a1, pciDss-3.2:6.5.1, pciDss-4.0:6.2.4, stig-ASD_V5R3:V-222607, stig-ASD_V5R3:V-222609"
BenchmarkTest02171.java,javasecurity:S3649,true,BLOCKER,"[{'softwareQuality': 'SECURITY', 'severity': 'BLOCKER'}]","cwe:20, cwe:89, owaspAsvs-4.0:5.1.3, owaspAsvs-4.0:5.1.4, owaspAsvs-4.0:5.3.4, owaspAsvs-4.0:5.3.5, owaspTop10-2021:a3, owaspTop10:a1, pciDss-3.2:6.5.1, pciDss-4.0:6.2.4, stig-ASD_V5R3:V-222607, stig-ASD_V5R3:V-222609"
BenchmarkTest02172.java,javasecurity:S3649,true,BLOCKER,"[{'softwareQuality': 'SECURITY', 'severity': 'BLOCKER'}]","cwe:20, cwe:89, owaspAsvs-4.0:5.1.3, owaspAsvs-4.0:5.1.4, owaspAsvs-4.0:5.3.4, owaspAsvs-4.0:5.3.5, owaspTop10-2021:a3, owaspTop10:a1, pciDss-3.2:6.5.1, pciDss-4.0:6.2.4, stig-ASD_V5R3:V-222607, stig-ASD_V5R3:V-222609"
BenchmarkTest02173.java,javasecurity:S3649,true,BLOCKER,"[{'softwareQuality': 'SECURITY', 'severity': 'BLOCKER'}]","cwe:20, cwe:89, owaspAsvs-4.0:5.1.3, owaspAsvs-4.0:5.1.4, owaspAsvs-4.0:5.3.4, owaspAsvs-4.0:5.3.5, owaspTop10-2021:a3, owaspTop10:a1, pciDss-3.2:6.5.1, pciDss-4.0:6.2.4, stig-ASD_V5R3:V-222607, stig-ASD_V5R3:V-222609"
BenchmarkTest02174.java,javasecurity:S3649,true,BLOCKER,"[{'softwareQuality': 'SECURITY', 'severity': 'BLOCKER'}]","cwe:20, cwe:89, owaspAsvs-4.0:5.1.3, owaspAsvs-4.0:5.1.4, owaspAsvs-4.0:5.3.4, owaspAsvs-4.0:5.3.5, owaspTop10-2021:a3, owaspTop10:a1, pciDss-3.2:6.5.1, pciDss-4.0:6.2.4, stig-ASD_V5R3:V-222607, stig-ASD_V5R3:V-222609"
BenchmarkTest02176.java,javasecurity:S3649,true,BLOCKER,"[{'softwareQuality': 'SECURITY', 'severity': 'BLOCKER'}]","cwe:20, cwe:89, owaspAsvs-4.0:5.1.3, owaspAsvs-4.0:5.1.4, owaspAsvs-4.0:5.3.4, owaspAsvs-4.0:5.3.5, owaspTop10-2021:a3, owaspTop10:a1, pciDss-3.2:6.5.1, pciDss-4.0:6.2.4, stig-ASD_V5R3:V-222607, stig-ASD_V5R3:V-222609"
BenchmarkTest02177.java,javasecurity:S3649,true,BLOCKER,"[{'softwareQuality': 'SECURITY', 'severity': 'BLOCKER'}]","cwe:20, cwe:89, owaspAsvs-4.0:5.1.3, owaspAsvs-4.0:5.1.4, owaspAsvs-4.0:5.3.4, owaspAsvs-4.0:5.3.5, owaspTop10-2021:a3, owaspTop10:a1, pciDss-3.2:6.5.1, pciDss-4.0:6.2.4, stig-ASD_V5R3:V-222607, stig-ASD_V5R3:V-222609"
BenchmarkTest02178.java,javasecurity:S3649,true,BLOCKER,"[{'softwareQuality': 'SECURITY', 'severity': 'BLOCKER'}]","cwe:20, cwe:89, owaspAsvs-4.0:5.1.3, owaspAsvs-4.0:5.1.4, owaspAsvs-4.0:5.3.4, owaspAsvs-4.0:5.3.5, owaspTop10-2021:a3, owaspTop10:a1, pciDss-3.2:6.5.1, pciDss-4.0:6.2.4, stig-ASD_V5R3:V-222607, stig-ASD_V5R3:V-222609"
BenchmarkTest02179.java,javasecurity:S3649,true,BLOCKER,"[{'softwareQuality': 'SECURITY', 'severity': 'BLOCKER'}]","cwe:20, cwe:89, owaspAsvs-4.0:5.1.3, owaspAsvs-4.0:5.1.4, owaspAsvs-4.0:5.3.4, owaspAsvs-4.0:5.3.5, owaspTop10-2021:a3, owaspTop10:a1, pciDss-3.2:6.5.1, pciDss-4.0:6.2.4, stig-ASD_V5R3:V-222607, stig-ASD_V5R3:V-222609"
BenchmarkTest02181.java,javasecurity:S3649,true,BLOCKER,"[{'softwareQuality': 'SECURITY', 'severity': 'BLOCKER'}]","cwe:20, cwe:89, owaspAsvs-4.0:5.1.3, owaspAsvs-4.0:5.1.4, owaspAsvs-4.0:5.3.4, owaspAsvs-4.0:5.3.5, owaspTop10-2021:a3, owaspTop10:a1, pciDss-3.2:6.5.1, pciDss-4.0:6.2.4, stig-ASD_V5R3:V-222607, stig-ASD_V5R3:V-222609"
BenchmarkTest02182.java,javasecurity:S3649,true,BLOCKER,"[{'softwareQuality': 'SECURITY', 'severity': 'BLOCKER'}]","cwe:20, cwe:89, owaspAsvs-4.0:5.1.3, owaspAsvs-4.0:5.1.4, owaspAsvs-4.0:5.3.4, owaspAsvs-4.0:5.3.5, owaspTop10-2021:a3, owaspTop10:a1, pciDss-3.2:6.5.1, pciDss-4.0:6.2.4, stig-ASD_V5R3:V-222607, stig-ASD_V5R3:V-222609"
BenchmarkTest02186.java,javasecurity:S3649,true,BLOCKER,"[{'softwareQuality': 'SECURITY', 'severity': 'BLOCKER'}]","cwe:20, cwe:89, owaspAsvs-4.0:5.1.3, owaspAsvs-4.0:5.1.4, owaspAsvs-4.0:5.3.4, owaspAsvs-4.0:5.3.5, owaspTop10-2021:a3, owaspTop10:a1, pciDss-3.2:6.5.1, pciDss-4.0:6.2.4, stig-ASD_V5R3:V-222607, stig-ASD_V5R3:V-222609"
BenchmarkTest02187.java,javasecurity:S3649,true,BLOCKER,"[{'softwareQuality': 'SECURITY', 'severity': 'BLOCKER'}]","cwe:20, cwe:89, owaspAsvs-4.0:5.1.3, owaspAsvs-4.0:5.1.4, owaspAsvs-4.0:5.3.4, owaspAsvs-4.0:5.3.5, owaspTop10-2021:a3, owaspTop10:a1, pciDss-3.2:6.5.1, pciDss-4.0:6.2.4, stig-ASD_V5R3:V-222607, stig-ASD_V5R3:V-222609"
BenchmarkTest02189.java,javasecurity:S2091,true,BLOCKER,"[{'softwareQuality': 'SECURITY', 'severity': 'BLOCKER'}]","cwe:20, cwe:643, owaspAsvs-4.0:5.1.3, owaspAsvs-4.0:5.1.4, owaspAsvs-4.0:5.3.10, owaspTop10-2021:a3, owaspTop10:a1, pciDss-3.2:6.5.1, pciDss-4.0:6.2.4, stig-ASD_V5R3:V-222608, stig-ASD_V5R3:V-222609"
BenchmarkTest02192.java,java:S5547,true,CRITICAL,"[{'softwareQuality': 'SECURITY', 'severity': 'HIGH'}]","cwe:326, cwe:327, owaspAsvs-4.0:6.2.2, owaspAsvs-4.0:6.2.3, owaspAsvs-4.0:6.2.5, owaspAsvs-4.0:8.3.7, owaspTop10-2021:a2, owaspTop10:a3, owaspTop10:a6, pciDss-3.2:4.1, pciDss-3.2:6.5.3, pciDss-3.2:6.5.4, pciDss-4.0:4.2.1, pciDss-4.0:6.2.4, stig-ASD_V5R3:V-222396"
BenchmarkTest02192.java,java:S5542,true,CRITICAL,"[{'softwareQuality': 'SECURITY', 'severity': 'HIGH'}]","cwe:327, cwe:780, owaspAsvs-4.0:2.9.3, owaspAsvs-4.0:6.2.2, owaspAsvs-4.0:8.3.7, owaspTop10-2021:a2, owaspTop10:a3, owaspTop10:a6, pciDss-3.2:4.1, pciDss-3.2:6.5.3, pciDss-3.2:6.5.4, pciDss-4.0:4.2.1, pciDss-4.0:6.2.4"
BenchmarkTest02193.java,java:S5542,true,CRITICAL,"[{'softwareQuality': 'SECURITY', 'severity': 'HIGH'}]","cwe:327, cwe:780, owaspAsvs-4.0:2.9.3, owaspAsvs-4.0:6.2.2, owaspAsvs-4.0:8.3.7, owaspTop10-2021:a2, owaspTop10:a3, owaspTop10:a6, pciDss-3.2:4.1, pciDss-3.2:6.5.3, pciDss-3.2:6.5.4, pciDss-4.0:4.2.1, pciDss-4.0:6.2.4"
BenchmarkTest02193.java,java:S5547,true,CRITICAL,"[{'softwareQuality': 'SECURITY', 'severity': 'HIGH'}]","cwe:326, cwe:327, owaspAsvs-4.0:6.2.2, owaspAsvs-4.0:6.2.3, owaspAsvs-4.0:6.2.5, owaspAsvs-4.0:8.3.7, owaspTop10-2021:a2, owaspTop10:a3, owaspTop10:a6, pciDss-3.2:4.1, pciDss-3.2:6.5.3, pciDss-3.2:6.5.4, pciDss-4.0:4.2.1, pciDss-4.0:6.2.4, stig-ASD_V5R3:V-222396"
BenchmarkTest02194.java,java:S5542,true,CRITICAL,"[{'softwareQuality': 'SECURITY', 'severity': 'HIGH'}]","cwe:327, cwe:780, owaspAsvs-4.0:2.9.3, owaspAsvs-4.0:6.2.2, owaspAsvs-4.0:8.3.7, owaspTop10-2021:a2, owaspTop10:a3, owaspTop10:a6, pciDss-3.2:4.1, pciDss-3.2:6.5.3, pciDss-3.2:6.5.4, pciDss-4.0:4.2.1, pciDss-4.0:6.2.4"
BenchmarkTest02194.java,java:S5547,true,CRITICAL,"[{'softwareQuality': 'SECURITY', 'severity': 'HIGH'}]","cwe:326, cwe:327, owaspAsvs-4.0:6.2.2, owaspAsvs-4.0:6.2.3, owaspAsvs-4.0:6.2.5, owaspAsvs-4.0:8.3.7, owaspTop10-2021:a2, owaspTop10:a3, owaspTop10:a6, pciDss-3.2:4.1, pciDss-3.2:6.5.3, pciDss-3.2:6.5.4, pciDss-4.0:4.2.1, pciDss-4.0:6.2.4, stig-ASD_V5R3:V-222396"
BenchmarkTest02195.java,java:S5542,true,CRITICAL,"[{'softwareQuality': 'SECURITY', 'severity': 'HIGH'}]","cwe:327, cwe:780, owaspAsvs-4.0:2.9.3, owaspAsvs-4.0:6.2.2, owaspAsvs-4.0:8.3.7, owaspTop10-2021:a2, owaspTop10:a3, owaspTop10:a6, pciDss-3.2:4.1, pciDss-3.2:6.5.3, pciDss-3.2:6.5.4, pciDss-4.0:4.2.1, pciDss-4.0:6.2.4"
BenchmarkTest02195.java,java:S5547,true,CRITICAL,"[{'softwareQuality': 'SECURITY', 'severity': 'HIGH'}]","cwe:326, cwe:327, owaspAsvs-4.0:6.2.2, owaspAsvs-4.0:6.2.3, owaspAsvs-4.0:6.2.5, owaspAsvs-4.0:8.3.7, owaspTop10-2021:a2, owaspTop10:a3, owaspTop10:a6, pciDss-3.2:4.1, pciDss-3.2:6.5.3, pciDss-3.2:6.5.4, pciDss-4.0:4.2.1, pciDss-4.0:6.2.4, stig-ASD_V5R3:V-222396"
BenchmarkTest02196.java,javasecurity:S2078,true,BLOCKER,"[{'softwareQuality': 'SECURITY', 'severity': 'BLOCKER'}]","cwe:20, cwe:90, owaspAsvs-4.0:5.1.3, owaspAsvs-4.0:5.1.4, owaspAsvs-4.0:5.3.7, owaspTop10-2021:a3, owaspTop10:a1, pciDss-3.2:6.5.1, pciDss-4.0:6.2.4, stig-ASD_V5R3:V-222609"
BenchmarkTest02197.java,javasecurity:S6549,true,MAJOR,"[{'softwareQuality': 'SECURITY', 'severity': 'MEDIUM'}]","cwe:20, cwe:22, owaspAsvs-4.0:12.3.1, owaspAsvs-4.0:5.1.3, owaspAsvs-4.0:5.1.4, owaspTop10-2021:a1, owaspTop10-2021:a3, owaspTop10:a1, owaspTop10:a5, pciDss-3.2:6.5.8, pciDss-4.0:6.2.4, stig-ASD_V5R3:V-222609"
BenchmarkTest02198.java,javasecurity:S6549,true,MAJOR,"[{'softwareQuality': 'SECURITY', 'severity': 'MEDIUM'}]","cwe:20, cwe:22, owaspAsvs-4.0:12.3.1, owaspAsvs-4.0:5.1.3, owaspAsvs-4.0:5.1.4, owaspTop10-2021:a1, owaspTop10-2021:a3, owaspTop10:a1, owaspTop10:a5, pciDss-3.2:6.5.8, pciDss-4.0:6.2.4, stig-ASD_V5R3:V-222609"
BenchmarkTest02199.java,javasecurity:S6549,true,MAJOR,"[{'softwareQuality': 'SECURITY', 'severity': 'MEDIUM'}]","cwe:20, cwe:22, owaspAsvs-4.0:12.3.1, owaspAsvs-4.0:5.1.3, owaspAsvs-4.0:5.1.4, owaspTop10-2021:a1, owaspTop10-2021:a3, owaspTop10:a1, owaspTop10:a5, pciDss-3.2:6.5.8, pciDss-4.0:6.2.4, stig-ASD_V5R3:V-222609"
BenchmarkTest02200.java,javasecurity:S6549,true,MAJOR,"[{'softwareQuality': 'SECURITY', 'severity': 'MEDIUM'}]","cwe:20, cwe:22, owaspAsvs-4.0:12.3.1, owaspAsvs-4.0:5.1.3, owaspAsvs-4.0:5.1.4, owaspTop10-2021:a1, owaspTop10-2021:a3, owaspTop10:a1, owaspTop10:a5, pciDss-3.2:6.5.8, pciDss-4.0:6.2.4, stig-ASD_V5R3:V-222609"
BenchmarkTest02201.java,javasecurity:S2083,true,BLOCKER,"[{'softwareQuality': 'SECURITY', 'severity': 'BLOCKER'}]","cwe:20, cwe:22, owaspAsvs-4.0:12.3.1, owaspAsvs-4.0:5.1.3, owaspAsvs-4.0:5.1.4, owaspTop10-2021:a1, owaspTop10-2021:a3, owaspTop10:a1, owaspTop10:a5, pciDss-3.2:6.5.8, pciDss-4.0:6.2.4, stig-ASD_V5R3:V-222609"
BenchmarkTest02202.java,javasecurity:S2083,true,BLOCKER,"[{'softwareQuality': 'SECURITY', 'severity': 'BLOCKER'}]","cwe:20, cwe:22, owaspAsvs-4.0:12.3.1, owaspAsvs-4.0:5.1.3, owaspAsvs-4.0:5.1.4, owaspTop10-2021:a1, owaspTop10-2021:a3, owaspTop10:a1, owaspTop10:a5, pciDss-3.2:6.5.8, pciDss-4.0:6.2.4, stig-ASD_V5R3:V-222609"
BenchmarkTest02205.java,javasecurity:S2083,true,BLOCKER,"[{'softwareQuality': 'SECURITY', 'severity': 'BLOCKER'}]","cwe:20, cwe:22, owaspAsvs-4.0:12.3.1, owaspAsvs-4.0:5.1.3, owaspAsvs-4.0:5.1.4, owaspTop10-2021:a1, owaspTop10-2021:a3, owaspTop10:a1, owaspTop10:a5, pciDss-3.2:6.5.8, pciDss-4.0:6.2.4, stig-ASD_V5R3:V-222609"
BenchmarkTest02206.java,javasecurity:S2083,true,BLOCKER,"[{'softwareQuality': 'SECURITY', 'severity': 'BLOCKER'}]","cwe:20, cwe:22, owaspAsvs-4.0:12.3.1, owaspAsvs-4.0:5.1.3, owaspAsvs-4.0:5.1.4, owaspTop10-2021:a1, owaspTop10-2021:a3, owaspTop10:a1, owaspTop10:a5, pciDss-3.2:6.5.8, pciDss-4.0:6.2.4, stig-ASD_V5R3:V-222609"
BenchmarkTest02207.java,javasecurity:S2083,true,BLOCKER,"[{'softwareQuality': 'SECURITY', 'severity': 'BLOCKER'}]","cwe:20, cwe:22, owaspAsvs-4.0:12.3.1, owaspAsvs-4.0:5.1.3, owaspAsvs-4.0:5.1.4, owaspTop10-2021:a1, owaspTop10-2021:a3, owaspTop10:a1, owaspTop10:a5, pciDss-3.2:6.5.8, pciDss-4.0:6.2.4, stig-ASD_V5R3:V-222609"
BenchmarkTest02208.java,javasecurity:S2078,true,BLOCKER,"[{'softwareQuality': 'SECURITY', 'severity': 'BLOCKER'}]","cwe:20, cwe:90, owaspAsvs-4.0:5.1.3, owaspAsvs-4.0:5.1.4, owaspAsvs-4.0:5.3.7, owaspTop10-2021:a3, owaspTop10:a1, pciDss-3.2:6.5.1, pciDss-4.0:6.2.4, stig-ASD_V5R3:V-222609"
BenchmarkTest02221.java,javasecurity:S5131,true,BLOCKER,"[{'softwareQuality': 'SECURITY', 'severity': 'BLOCKER'}]","cwe:79, owaspAsvs-4.0:5.3.3, owaspTop10-2021:a3, owaspTop10:a7, pciDss-3.2:6.5.7, pciDss-4.0:6.2.4, stig-ASD_V5R3:V-222602, stig-ASD_V5R3:V-222609"
BenchmarkTest02222.java,javasecurity:S5131,true,BLOCKER,"[{'softwareQuality': 'SECURITY', 'severity': 'BLOCKER'}]","cwe:79, owaspAsvs-4.0:5.3.3, owaspTop10-2021:a3, owaspTop10:a7, pciDss-3.2:6.5.7, pciDss-4.0:6.2.4, stig-ASD_V5R3:V-222602, stig-ASD_V5R3:V-222609"
BenchmarkTest02223.java,javasecurity:S5131,true,BLOCKER,"[{'softwareQuality': 'SECURITY', 'severity': 'BLOCKER'}]","cwe:79, owaspAsvs-4.0:5.3.3, owaspTop10-2021:a3, owaspTop10:a7, pciDss-3.2:6.5.7, pciDss-4.0:6.2.4, stig-ASD_V5R3:V-222602, stig-ASD_V5R3:V-222609"
BenchmarkTest02224.java,javasecurity:S5131,true,BLOCKER,"[{'softwareQuality': 'SECURITY', 'severity': 'BLOCKER'}]","cwe:79, owaspAsvs-4.0:5.3.3, owaspTop10-2021:a3, owaspTop10:a7, pciDss-3.2:6.5.7, pciDss-4.0:6.2.4, stig-ASD_V5R3:V-222602, stig-ASD_V5R3:V-222609"
BenchmarkTest02225.java,javasecurity:S5131,true,BLOCKER,"[{'softwareQuality': 'SECURITY', 'severity': 'BLOCKER'}]","cwe:79, owaspAsvs-4.0:5.3.3, owaspTop10-2021:a3, owaspTop10:a7, pciDss-3.2:6.5.7, pciDss-4.0:6.2.4, stig-ASD_V5R3:V-222602, stig-ASD_V5R3:V-222609"
BenchmarkTest02226.java,javasecurity:S5131,true,BLOCKER,"[{'softwareQuality': 'SECURITY', 'severity': 'BLOCKER'}]","cwe:79, owaspAsvs-4.0:5.3.3, owaspTop10-2021:a3, owaspTop10:a7, pciDss-3.2:6.5.7, pciDss-4.0:6.2.4, stig-ASD_V5R3:V-222602, stig-ASD_V5R3:V-222609"
BenchmarkTest02227.java,javasecurity:S5131,true,BLOCKER,"[{'softwareQuality': 'SECURITY', 'severity': 'BLOCKER'}]","cwe:79, owaspAsvs-4.0:5.3.3, owaspTop10-2021:a3, owaspTop10:a7, pciDss-3.2:6.5.7, pciDss-4.0:6.2.4, stig-ASD_V5R3:V-222602, stig-ASD_V5R3:V-222609"
BenchmarkTest02228.java,javasecurity:S5131,true,BLOCKER,"[{'softwareQuality': 'SECURITY', 'severity': 'BLOCKER'}]","cwe:79, owaspAsvs-4.0:5.3.3, owaspTop10-2021:a3, owaspTop10:a7, pciDss-3.2:6.5.7, pciDss-4.0:6.2.4, stig-ASD_V5R3:V-222602, stig-ASD_V5R3:V-222609"
BenchmarkTest02230.java,javasecurity:S5131,true,BLOCKER,"[{'softwareQuality': 'SECURITY', 'severity': 'BLOCKER'}]","cwe:79, owaspAsvs-4.0:5.3.3, owaspTop10-2021:a3, owaspTop10:a7, pciDss-3.2:6.5.7, pciDss-4.0:6.2.4, stig-ASD_V5R3:V-222602, stig-ASD_V5R3:V-222609"
BenchmarkTest02232.java,javasecurity:S5131,true,BLOCKER,"[{'softwareQuality': 'SECURITY', 'severity': 'BLOCKER'}]","cwe:79, owaspAsvs-4.0:5.3.3, owaspTop10-2021:a3, owaspTop10:a7, pciDss-3.2:6.5.7, pciDss-4.0:6.2.4, stig-ASD_V5R3:V-222602, stig-ASD_V5R3:V-222609"
BenchmarkTest02234.java,javasecurity:S5131,true,BLOCKER,"[{'softwareQuality': 'SECURITY', 'severity': 'BLOCKER'}]","cwe:79, owaspAsvs-4.0:5.3.3, owaspTop10-2021:a3, owaspTop10:a7, pciDss-3.2:6.5.7, pciDss-4.0:6.2.4, stig-ASD_V5R3:V-222602, stig-ASD_V5R3:V-222609"
BenchmarkTest02235.java,javasecurity:S5131,true,BLOCKER,"[{'softwareQuality': 'SECURITY', 'severity': 'BLOCKER'}]","cwe:79, owaspAsvs-4.0:5.3.3, owaspTop10-2021:a3, owaspTop10:a7, pciDss-3.2:6.5.7, pciDss-4.0:6.2.4, stig-ASD_V5R3:V-222602, stig-ASD_V5R3:V-222609"
